ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
1970-01-01,94251.365065,70261.11986679403,81188.92801306784,94251.365065,94251.365065,-18586.9834007,-18586.9834007,-18586.9834007,-18586.9834007,-18586.9834007,-18586.9834007,0.0,0.0,0.0,75664.3816643
1970-02-01,94561.16455043771,61484.21721221762,72709.55056801108,94561.16455043771,94561.16455043771,-27342.51536892757,-27342.51536892757,-27342.51536892757,-27342.51536892757,-27342.51536892757,-27342.51536892757,0.0,0.0,0.0,67218.64918151015
1970-03-01,94840.98344051048,89177.03591726009,100331.67097870565,94840.98344051048,94840.98344051048,16.39713050465029,16.39713050465029,16.39713050465029,16.39713050465029,16.39713050465029,16.39713050465029,0.0,0.0,0.0,94857.38057101512
1970-04-01,95150.78292594818,89728.80352325807,100794.10185978813,95150.78292594818,95150.78292594818,149.6307200299875,149.6307200299875,149.6307200299875,149.6307200299875,149.6307200299875,149.6307200299875,0.0,0.0,0.0,95300.41364597817
1970-05-01,95450.58887959756,100019.26771953773,110670.11453274725,95450.58887959756,95450.58887959756,9821.566368456159,9821.566368456159,9821.566368456159,9821.566368456159,9821.566368456159,9821.566368456159,0.0,0.0,0.0,105272.15524805372
1970-06-01,95760.38836503527,99786.34462036872,110537.77744456023,95760.38836503527,95760.38836503527,9791.533185169736,9791.533185169736,9791.533185169736,9791.533185169736,9791.533185169736,9791.533185169736,0.0,0.0,0.0,105551.921550205
1970-07-01,96060.19431868466,106512.2488002764,117812.88845426866,96060.19431868466,96060.19431868466,16132.394785324112,16132.394785324112,16132.394785324112,16132.394785324112,16132.394785324112,16132.394785324112,0.0,0.0,0.0,112192.58910400877
1970-08-01,96369.99380412236,107596.55693485668,118254.60939486815,96369.99380412236,96369.99380412236,16477.051319719703,16477.051319719703,16477.051319719703,16477.051319719703,16477.051319719703,16477.051319719703,0.0,0.0,0.0,112847.04512384206
1970-09-01,96679.79328956007,89388.077398979,100215.04096963628,96679.79328956007,96679.79328956007,-1838.7949620354752,-1838.7949620354752,-1838.7949620354752,-1838.7949620354752,-1838.7949620354752,-1838.7949620354752,0.0,0.0,0.0,94840.99832752459
1970-10-01,96979.59924320945,96674.06182666142,107766.16900582952,96979.59924320945,96979.59924320945,5483.029190894108,5483.029190894108,5483.029190894108,5483.029190894108,5483.029190894108,5483.029190894108,0.0,0.0,0.0,102462.62843410356
1970-11-01,97289.39872864715,83236.54717767147,94414.22832834588,97289.39872864715,97289.39872864715,-8286.389012855403,-8286.389012855403,-8286.389012855403,-8286.389012855403,-8286.389012855403,-8286.389012855403,0.0,0.0,0.0,89003.00971579175
1970-12-01,97589.20468229655,85270.71225806297,96089.15801065639,97589.20468229655,97589.20468229655,-6803.2372894977525,-6803.2372894977525,-6803.2372894977525,-6803.2372894977525,-6803.2372894977525,-6803.2372894977525,0.0,0.0,0.0,90785.9673927988
1971-01-01,97899.00416773425,73582.82820351238,85354.15196453348,97899.00416773425,97899.00416773425,-18299.7009821048,-18299.7009821048,-18299.7009821048,-18299.7009821048,-18299.7009821048,-18299.7009821048,0.0,0.0,0.0,79599.30318562945
1971-02-01,98208.80365317196,65588.30344440785,76873.00185539677,98208.80365317196,98208.80365317196,-26983.54797480022,-26983.54797480022,-26983.54797480022,-26983.54797480022,-26983.54797480022,-26983.54797480022,0.0,0.0,0.0,71225.25567837173
1971-03-01,98488.62254324471,92525.75341017176,103996.31247623557,98488.62254324471,98488.62254324471,-368.54548262108733,-368.54548262108733,-368.54548262108733,-368.54548262108733,-368.54548262108733,-368.54548262108733,0.0,0.0,0.0,98120.07706062362
1971-04-01,98798.42202868243,92866.20167905146,104126.47629713519,98798.42202868243,98798.42202868243,-146.35563390960064,-146.35563390960064,-146.35563390960064,-146.35563390960064,-146.35563390960064,-146.35563390960064,0.0,0.0,0.0,98652.06639477283
1971-05-01,99098.22798233181,102950.43911456964,114166.02555327969,99098.22798233181,99098.22798233181,9566.631326962053,9566.631326962053,9566.631326962053,9566.631326962053,9566.631326962053,9566.631326962053,0.0,0.0,0.0,108664.85930929387
1971-06-01,99408.02746776951,103232.14470055517,115138.19253943887,99408.02746776951,99408.02746776951,9999.03271708921,9999.03271708921,9999.03271708921,9999.03271708921,9999.03271708921,9999.03271708921,0.0,0.0,0.0,109407.06018485872
