ds,yhat,yhat_lower,yhat_upper
1987-11-01,155816.28347016312,150372.04401358718,161159.11684737104
1987-12-01,156200.3577074734,151136.95711003974,161561.87462783157
1988-01-01,147637.95316383237,142732.6713427608,152734.16742625833
1988-02-01,140321.74049924297,135181.24935915074,145417.5848976179
1988-03-01,165466.76788976032,160378.4661986679,170167.6681301404
1988-04-01,165972.55647397015,160961.54379477608,170966.66695083206
1988-05-01,176035.81193057963,171257.9052385741,181092.0098310568
1988-06-01,175961.5596683674,170945.17384047684,180864.5274565519
1988-07-01,183297.42606959224,178245.02883513563,188694.6698351084
1988-08-01,184373.39236882422,178979.04265837616,189440.017529085
1988-09-01,167883.68171262566,162797.18432226172,172799.47748149457
1988-10-01,174047.42780005987,169021.78405851946,179117.42561272992
1988-11-01,161718.6558513767,156517.1693632741,166559.9899790724
1988-12-01,163042.8540497981,158101.17944951632,168090.91572259908
1989-01-01,152196.19065594402,147269.57916441784,157118.36970208082
1989-02-01,145395.19722816884,140493.37480242882,150359.0558617962
1989-03-01,170940.8225988573,165893.04767398836,176006.70637168182
1989-04-01,171274.0452947752,166264.90371057257,176106.19756143267
1989-05-01,181501.24955991626,176278.43649576692,186263.20252631506
1989-06-01,181713.05487249614,176417.1672850657,186550.29397795082
1989-07-01,188858.34634431108,183674.18290761422,193601.75788259425
1989-08-01,190067.77703551506,184999.05088165545,195171.85109084702
1989-09-01,173156.973720366,167873.1937197057,178378.4483428099
1989-10-01,179214.214407619,174203.24737602397,183872.61138177715
1989-11-01,167049.16176607631,161719.12718950215,172262.3840052926
1989-12-01,168033.35095201197,163075.85395360985,173247.31041188055
1990-01-01,157922.2940934131,152741.11176700637,163261.5084256161
1990-02-01,150902.03858366917,145978.32658912402,155863.38312822385
1990-03-01,175855.32071211256,170591.8825311636,180710.4669011683
1990-04-01,176067.1836980477,170902.8911295848,180915.35533354053
1990-05-01,186498.11217861727,181572.41841043605,191310.2975789631
1990-06-01,187029.63755177468,181751.51216261607,192190.5094517852
1990-07-01,194008.83918948128,188674.22784527758,199107.35372552
1990-08-01,195378.92661269574,190651.12788823867,200602.2370900461
1990-09-01,178086.2358486692,173013.7464268097,183110.1535922223
1990-10-01,184069.88006825343,179102.99536765734,188902.03185486395
1990-11-01,172039.0188027156,167092.8099476412,177001.27068120468
1990-12-01,172653.64455762724,167663.86354637664,177668.36790440066
1991-01-01,163246.21228959708,158129.96838503494,167992.0408204398
1991-02-01,156031.177506292,150474.2466887388,161172.00602983314
1991-03-01,180409.74483365854,175573.181761968,185603.2247985374
1991-04-01,180552.4292287153,175516.48049494452,185743.2921489572
1991-05-01,191227.18257431203,186448.2948329735,196337.99215847833
1991-06-01,192112.36185618286,187103.42490654008,197147.74168879923
1991-07-01,198950.63252553818,193741.04801922277,203722.19965590647
1991-08-01,200509.33330050786,195470.4827854622,205729.26832361438
1991-09-01,182875.020167694,177765.89764688784,188011.73562533516
